customerID,SeniorCitizen,Tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,LatePayments,Churn
C002356,0,43,Month-to-month,DSL,No,Yes,Mailed check,54.5,2486.34,0,1,No
C002357,0,21,Month-to-month,No internet,No,Yes,Electronic check,59.82,1213.98,2,0,No
C002358,1,19,Two year,Fiber optic,No,Yes,Mailed check,70.01,1448.65,0,0,No
C002359,0,27,Month-to-month,No internet,Yes,Yes,Electronic check,18.0,524.89,2,1,No
C002360,0,13,Month-to-month,Fiber optic,No,Yes,Credit card,70.71,890.08,1,2,Yes
C002361,0,9,One year,Fiber optic,Yes,Yes,Electronic check,76.59,647.96,1,2,No
C002362,0,41,Month-to-month,DSL,No,Yes,Credit card,47.13,2047.96,1,1,No
C002363,0,6,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,99.15,562.73,3,1,No
C002364,0,11,Two year,DSL,No,Yes,Electronic check,83.32,909.43,1,0,No
C002365,0,51,One year,DSL,No,Yes,Mailed check,81.58,4389.3,3,0,No
C002366,0,37,Month-to-month,DSL,No,Yes,Mailed check,26.15,957.83,3,0,No
C002367,0,24,Month-to-month,Fiber optic,No,Yes,Mailed check,83.89,2092.35,1,2,Yes
C002368,0,4,Month-to-month,Fiber optic,No,No,Bank transfer,68.39,303.79,1,1,Yes
C002369,0,42,Two year,Fiber optic,Yes,No,Electronic check,69.44,2968.2,1,2,No
C002370,0,20,One year,Fiber optic,No,Yes,Electronic check,18.0,373.91,0,1,No
C002371,0,25,Month-to-month,No internet,Yes,Yes,Bank transfer,27.01,650.77,2,1,No
C002372,0,14,One year,No internet,No,Yes,Electronic check,57.23,,1,1,No
C002373,0,29,Month-to-month,Fiber optic,No,Yes,Credit card,32.09,,1,1,No
C002374,1,10,One year,DSL,Yes,No,Mailed check,96.4,963.01,1,1,Yes
C002375,1,34,Month-to-month,Fiber optic,No,Yes,Electronic check,37.35,1307.41,3,2,No
C002376,0,72,Month-to-month,Fiber optic,Yes,No,Bank transfer,82.65,5952.63,3,0,No
C002377,0,17,Month-to-month,DSL,No,Yes,Electronic check,73.49,1202.23,1,1,No
C002378,0,4,Month-to-month,DSL,No,Yes,Credit card,130.0,500.69,1,2,No
C002379,1,15,Two year,DSL,Yes,Yes,Credit card,65.95,991.59,1,2,No
C002380,0,11,Two year,Fiber optic,No,Yes,Credit card,100.82,1048.77,1,2,No
C002381,1,32,One year,DSL,No,Yes,Credit card,54.08,1587.99,1,1,No
C002382,0,19,One year,Fiber optic,No,No,Electronic check,37.0,712.06,1,0,No
C002383,0,28,Month-to-month,Fiber optic,No,No,Electronic check,73.4,2047.47,0,0,Yes
C002384,0,17,Month-to-month,DSL,No,No,Mailed check,95.87,1680.37,1,1,No
C002385,0,13,Two year,DSL,No,No,Mailed check,51.7,649.44,1,3,No
C002386,0,21,Two year,No internet,No,No,Mailed check,90.15,1873.7,1,1,No
C002387,0,35,Month-to-month,Fiber optic,No,Yes,Bank transfer,79.09,2612.94,0,1,No
C002388,0,3,One year,DSL,No,No,Credit card,65.26,190.84,0,1,No
C002389,1,51,Two year,Fiber optic,Yes,Yes,Credit card,70.0,3737.48,0,0,No
C002390,0,11,Two year,Fiber optic,No,No,Credit card,68.29,824.82,3,1,No
C002391,0,3,Month-to-month,DSL,No,Yes,Bank transfer,50.22,147.86,1,1,No
C002392,0,54,One year,Fiber optic,No,Yes,Credit card,68.57,3791.8,1,0,No
C002393,0,72,Month-to-month,DSL,No,No,Electronic check,75.23,5172.86,3,0,No
C002394,0,44,Month-to-month,Fiber optic,No,No,Electronic check,47.14,1893.05,2,0,Yes
C002395,0,25,Month-to-month,No internet,Yes,Yes,Mailed check,18.0,434.21,3,0,No
C002396,0,35,Month-to-month,DSL,Yes,Yes,Credit card,80.67,2778.41,2,0,No
C002397,0,21,Month-to-month,DSL,No,No,Mailed check,48.48,997.67,1,1,No
C002398,0,19,One year,DSL,Yes,Yes,Electronic check,78.61,1420.72,3,1,No
C002399,1,10,One year,Fiber optic,No,Yes,Electronic check,44.2,445.67,4,1,No
C002400,0,33,Two year,DSL,No,Yes,Electronic check,74.44,2613.83,0,1,No
C002401,1,20,Month-to-month,Fiber optic,Yes,No,Credit card,59.48,1149.85,2,0,No
C002402,0,9,Month-to-month,No internet,Yes,Yes,Electronic check,57.21,526.0,1,1,No
C002403,1,10,One year,Fiber optic,No,Yes,Credit card,63.78,657.92,3,2,Yes
C002404,0,28,Two year,Fiber optic,Yes,Yes,Credit card,73.73,2180.53,1,0,No
C002405,0,8,Month-to-month,DSL,No,No,Credit card,22.28,184.72,1,0,No
C002406,0,60,Month-to-month,Fiber optic,Yes,Yes,Credit card,95.33,6040.14,1,0,No
C002407,0,72,One year,DSL,No,No,Electronic check,89.76,6479.53,1,1,No
C002408,0,28,Two year,Fiber optic,Yes,Yes,Electronic check,72.92,1886.77,3,0,No
C002409,0,72,Two year,DSL,No,Yes,Electronic check,25.21,1697.82,0,1,No
C002410,0,28,Two year,DSL,No,Yes,Electronic check,85.6,2330.63,4,1,Yes
C002411,1,11,Month-to-month,No internet,Yes,No,Credit card,65.12,674.7,1,1,No
C002412,0,1,Month-to-month,No internet,No,No,Electronic check,105.11,100.28,2,2,Yes
C002413,0,8,Two year,DSL,No,Yes,Bank transfer,53.81,424.85,1,1,No
C002414,0,51,One year,No internet,No,Yes,Electronic check,60.38,3069.11,1,2,No
C002415,0,8,Two year,DSL,Yes,Yes,Mailed check,89.06,694.24,1,0,No
C002416,0,17,Month-to-month,DSL,Yes,Yes,Mailed check,18.0,,0,1,No
C002417,0,35,Month-to-month,No internet,No,Yes,Bank transfer,55.49,2156.94,1,1,No
C002418,0,17,Month-to-month,No internet,No,Yes,Electronic check,60.75,972.2,2,1,No
C002419,1,25,Two year,Fiber optic,No,No,Electronic check,18.0,435.0,2,0,No
C002420,0,37,Two year,Fiber optic,Yes,Yes,Electronic check,41.99,1446.57,1,1,No
C002421,0,21,Month-to-month,Fiber optic,No,Yes,Electronic check,70.76,1581.0,1,1,Yes
C002422,1,25,Two year,No internet,Yes,Yes,Credit card,73.28,1922.45,1,0,No
C002423,0,16,Month-to-month,DSL,No,Yes,Credit card,105.44,1554.9,0,0,Yes
C002424,0,6,Month-to-month,DSL,Yes,No,Electronic check,88.31,543.79,3,1,No
C002425,0,29,One year,DSL,No,Yes,Credit card,32.4,862.43,1,2,No
C002426,0,26,Month-to-month,Fiber optic,No,No,Bank transfer,84.33,2238.99,1,1,Yes
C002427,0,13,Month-to-month,Fiber optic,Yes,Yes,Electronic check,74.51,968.53,2,1,Yes
C002428,0,21,Month-to-month,No internet,Yes,Yes,Electronic check,67.74,1425.96,2,0,No
C002429,1,16,Month-to-month,DSL,Yes,Yes,Credit card,37.3,534.99,1,0,No
C002430,0,34,Month-to-month,No internet,Yes,Yes,Electronic check,110.7,3801.46,3,1,No
C002431,1,72,Month-to-month,No internet,No,Yes,Credit card,108.09,7860.18,0,1,No
C002432,1,38,One year,Fiber optic,No,No,Mailed check,72.54,2964.7,2,3,No
C002433,0,20,Month-to-month,DSL,Yes,No,Credit card,45.29,911.74,2,1,No
C002434,0,72,Month-to-month,DSL,Yes,No,Mailed check,37.35,2679.97,2,0,No
C002435,0,8,One year,DSL,Yes,No,Electronic check,37.82,290.05,2,0,Yes
C002436,1,23,Month-to-month,DSL,Yes,No,Bank transfer,86.97,2061.53,2,0,Yes
C002437,0,7,Month-to-month,Fiber optic,No,No,Mailed check,23.59,172.87,0,0,No
C002438,0,17,One year,DSL,Yes,No,Electronic check,93.14,1651.64,0,1,No
C002439,0,45,One year,Fiber optic,No,No,Credit card,60.98,2886.82,2,1,No
C002440,1,44,Two year,DSL,Yes,Yes,Credit card,73.9,3219.98,1,0,No
C002441,0,23,One year,Fiber optic,No,Yes,Credit card,83.88,1771.43,2,1,Yes
C002442,0,10,Month-to-month,DSL,No,No,Bank transfer,123.8,1243.34,2,0,Yes
C002443,0,29,Two year,Fiber optic,Yes,Yes,Bank transfer,83.39,2621.94,2,1,No
C002444,0,8,Month-to-month,Fiber optic,No,Yes,Electronic check,61.2,524.88,1,0,No
C002445,0,19,One year,DSL,No,Yes,Credit card,74.51,1359.84,3,1,No
C002446,1,13,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,68.74,1000.55,2,0,No
C002447,0,47,Month-to-month,DSL,No,No,Bank transfer,66.24,3362.98,1,1,No
C002448,0,42,One year,Fiber optic,No,Yes,Bank transfer,67.91,2991.92,0,1,No
C002449,1,17,One year,Fiber optic,No,Yes,Credit card,41.01,657.62,1,1,No
C002450,0,9,Two year,DSL,No,Yes,Electronic check,73.1,684.24,1,2,No
C002451,0,6,Month-to-month,Fiber optic,Yes,No,Electronic check,32.22,,1,1,Yes
C002452,0,2,Two year,Fiber optic,Yes,Yes,Credit card,93.08,210.07,1,0,Yes
C002453,0,21,One year,No internet,No,No,Electronic check,56.2,1151.39,1,0,No
C002454,1,72,One year,No internet,No,Yes,Electronic check,36.86,2613.83,3,0,No
C002455,0,21,Two year,Fiber optic,Yes,Yes,Mailed check,81.51,1831.75,2,0,No
C002456,0,14,Month-to-month,No internet,No,No,Electronic check,82.08,1226.92,1,1,No
C002457,0,21,Two year,DSL,Yes,Yes,Electronic check,68.07,1504.71,1,0,No
C002458,0,29,Two year,No internet,Yes,No,Credit card,28.47,,2,2,No
C002459,0,11,Two year,DSL,No,Yes,Bank transfer,33.59,356.23,0,1,No
C002460,1,8,Month-to-month,No internet,No,Yes,Bank transfer,78.71,639.92,0,2,Yes
C002461,1,1,Month-to-month,Fiber optic,Yes,No,Electronic check,120.69,124.15,2,2,Yes
C002462,0,21,Month-to-month,Fiber optic,No,Yes,Mailed check,71.78,1588.95,2,0,No
C002463,0,15,One year,Fiber optic,Yes,No,Electronic check,72.71,1046.24,1,1,No
C002464,0,12,Two year,No internet,Yes,No,Mailed check,79.88,871.9,1,0,No
C002465,0,24,Month-to-month,DSL,No,Yes,Mailed check,44.33,1133.12,0,1,No
C002466,0,14,One year,Fiber optic,Yes,Yes,Mailed check,92.72,1292.7,0,0,No
C002467,0,26,One year,DSL,No,No,Electronic check,50.22,1296.8,0,0,No
C002468,0,41,Month-to-month,Fiber optic,No,Yes,Credit card,66.56,2884.45,3,0,Yes
C002469,0,27,Two year,DSL,Yes,Yes,Mailed check,45.7,1132.54,2,1,No
C002470,0,24,Month-to-month,Fiber optic,No,Yes,Credit card,35.98,863.59,1,0,Yes
C002471,0,47,Month-to-month,DSL,Yes,No,Electronic check,46.79,2157.18,0,0,No
C002472,0,26,Month-to-month,Fiber optic,Yes,Yes,Electronic check,42.84,1144.96,2,1,No
C002473,0,14,One year,No internet,No,Yes,Mailed check,55.74,779.45,1,0,No
C002474,0,30,Month-to-month,DSL,Yes,No,Credit card,103.32,3224.57,2,0,Yes
C002475,0,10,Month-to-month,No internet,No,Yes,Mailed check,72.81,674.6,3,3,Yes
C002476,0,8,Month-to-month,Fiber optic,No,Yes,Credit card,51.86,405.04,1,1,No
C002477,0,4,One year,DSL,Yes,No,Bank transfer,75.71,287.85,1,2,No
C002478,1,22,Month-to-month,No internet,No,No,Electronic check,51.65,1208.85,0,0,No
C002479,0,8,Two year,DSL,No,Yes,Electronic check,93.27,802.27,0,2,No
C002480,0,15,One year,Fiber optic,No,Yes,Electronic check,85.09,1284.48,2,0,No
C002481,0,17,One year,No internet,No,Yes,Mailed check,56.97,1009.26,1,2,No
C002482,0,14,Month-to-month,No internet,No,Yes,Bank transfer,64.56,893.95,1,1,No
C002483,0,34,Month-to-month,Fiber optic,No,Yes,Electronic check,67.54,2215.11,2,1,No
C002484,0,34,Two year,DSL,No,Yes,Credit card,40.93,1504.59,1,0,No
C002485,0,13,Two year,Fiber optic,No,No,Electronic check,37.62,487.11,0,0,No
C002486,1,43,One year,DSL,No,No,Credit card,62.44,,0,0,No
C002487,1,3,Two year,DSL,Yes,No,Electronic check,43.75,149.78,0,0,No
C002488,1,40,One year,DSL,No,No,Credit card,65.15,2433.72,0,1,No
C002489,0,18,One year,DSL,No,Yes,Electronic check,86.56,1614.02,0,0,No
C002490,0,33,Month-to-month,DSL,Yes,No,Credit card,60.4,1959.65,0,0,Yes
C002491,0,53,Month-to-month,Fiber optic,No,Yes,Mailed check,80.13,4354.47,0,0,No
C002492,0,38,Month-to-month,DSL,Yes,No,Electronic check,108.82,3587.74,0,0,No
C002493,0,1,Month-to-month,Fiber optic,Yes,No,Electronic check,55.3,57.36,4,0,Yes
C002494,0,33,Month-to-month,Fiber optic,No,Yes,Electronic check,100.99,3173.57,3,1,Yes
C002495,0,3,Month-to-month,Fiber optic,No,No,Mailed check,45.69,139.72,1,1,Yes
C002496,0,22,Month-to-month,Fiber optic,No,No,Credit card,37.89,856.63,1,2,Yes
C002497,1,24,Month-to-month,Fiber optic,Yes,No,Credit card,70.33,1773.59,3,2,No
C002498,0,39,Month-to-month,Fiber optic,Yes,No,Electronic check,62.02,2426.55,1,1,No
C002499,0,6,One year,Fiber optic,No,No,Bank transfer,30.06,184.09,0,0,No
C002500,0,22,Two year,No internet,No,Yes,Electronic check,97.53,2114.49,0,1,No
C002501,1,22,One year,Fiber optic,Yes,Yes,Electronic check,86.86,1747.06,0,0,Yes
C002502,0,19,One year,No internet,Yes,No,Bank transfer,42.21,775.26,0,0,No
C002503,0,2,One year,No internet,Yes,No,Mailed check,61.12,119.0,2,0,No
C002504,0,7,Month-to-month,Fiber optic,Yes,Yes,Credit card,64.02,440.55,0,1,No
C002505,0,12,Month-to-month,DSL,No,No,Credit card,35.65,432.64,2,1,Yes
C002506,0,39,Two year,Fiber optic,No,No,Electronic check,73.95,2929.62,0,0,No
C002507,1,11,Two year,DSL,No,Yes,Bank transfer,32.9,385.15,2,0,No
C002508,0,12,Month-to-month,Fiber optic,No,No,Credit card,23.67,317.41,1,2,No
C002509,0,2,Month-to-month,Fiber optic,Yes,Yes,Credit card,101.27,190.82,3,1,Yes
C002510,0,32,Two year,No internet,No,Yes,Bank transfer,50.58,1636.71,1,0,No
C002511,0,21,Two year,DSL,No,Yes,Mailed check,47.42,1023.56,2,2,No
C002512,0,14,One year,DSL,Yes,No,Bank transfer,60.48,836.69,1,0,No
C002513,0,21,Two year,Fiber optic,No,No,Mailed check,48.38,1058.71,0,0,No
C002514,0,5,One year,Fiber optic,No,Yes,Bank transfer,118.44,516.12,1,3,Yes
C002515,0,42,Two year,DSL,Yes,Yes,Credit card,77.24,3378.36,1,1,No
C002516,0,16,Month-to-month,DSL,Yes,No,Electronic check,86.47,1370.16,1,1,Yes
C002517,0,58,Month-to-month,DSL,No,No,Mailed check,87.78,4545.15,1,1,No
C002518,0,40,One year,DSL,Yes,No,Mailed check,118.09,4663.49,2,2,No
C002519,0,37,Month-to-month,DSL,Yes,Yes,Credit card,18.0,742.36,1,1,No
C002520,1,1,One year,DSL,Yes,No,Electronic check,85.03,84.71,1,3,Yes
C002521,0,18,Month-to-month,DSL,No,No,Mailed check,70.33,1420.99,1,3,Yes
C002522,1,25,One year,DSL,No,Yes,Bank transfer,67.99,1923.53,2,1,No
C002523,1,27,Two year,DSL,No,No,Mailed check,94.64,2606.6,2,2,Yes
C002524,0,10,Month-to-month,DSL,No,Yes,Credit card,81.3,800.98,1,2,No
C002525,1,21,Two year,Fiber optic,Yes,No,Mailed check,23.74,520.21,1,1,No
C002526,0,8,One year,Fiber optic,No,No,Electronic check,72.11,627.65,0,1,Yes
C002527,0,12,One year,Fiber optic,No,Yes,Mailed check,61.95,823.85,1,1,No
C002528,0,35,Month-to-month,Fiber optic,Yes,No,Electronic check,93.29,3342.16,2,1,No
C002529,0,3,Month-to-month,Fiber optic,No,Yes,Mailed check,18.0,51.44,1,1,No
C002530,1,31,One year,DSL,No,No,Mailed check,81.66,2766.01,0,2,No
C002531,0,26,Two year,DSL,No,No,Electronic check,69.58,1623.29,1,0,No
C002532,0,11,One year,DSL,No,Yes,Credit card,82.12,894.77,2,3,No
C002533,0,72,Two year,No internet,Yes,Yes,Credit card,75.63,5486.75,2,1,No
C002534,0,5,Month-to-month,No internet,No,No,Bank transfer,18.0,92.99,1,0,No
C002535,1,27,Two year,Fiber optic,No,No,Bank transfer,82.99,2170.57,1,0,No
C002536,0,15,Two year,Fiber optic,No,Yes,Credit card,65.15,989.61,0,0,No
C002537,0,57,One year,Fiber optic,No,No,Credit card,46.68,2812.14,2,2,No
C002538,0,14,Month-to-month,No internet,No,No,Electronic check,89.12,1255.66,0,1,Yes
C002539,1,13,One year,DSL,No,No,Credit card,64.93,805.99,3,2,Yes
C002540,0,36,Month-to-month,No internet,No,No,Electronic check,106.56,4027.23,2,0,Yes
C002541,0,17,One year,Fiber optic,No,No,Electronic check,92.39,1592.04,1,1,No
C002542,0,10,One year,DSL,No,Yes,Credit card,38.78,367.1,2,0,No
C002543,0,63,Month-to-month,DSL,Yes,Yes,Electronic check,85.2,5163.78,3,2,No
C002544,0,51,Month-to-month,DSL,Yes,No,Credit card,65.95,3746.26,1,2,No
C002545,0,24,Month-to-month,Fiber optic,No,Yes,Credit card,65.34,1558.41,0,0,No
C002546,0,26,Month-to-month,No internet,Yes,No,Electronic check,62.35,1678.68,0,1,No
C002547,0,30,Two year,Fiber optic,No,No,Bank transfer,90.99,2663.64,0,1,No
C002548,0,14,Month-to-month,DSL,No,No,Credit card,46.33,,3,1,Yes
C002549,0,28,Month-to-month,DSL,Yes,No,Mailed check,76.69,2150.12,1,2,No
C002550,0,19,Month-to-month,DSL,Yes,Yes,Mailed check,28.28,523.63,0,0,No
C002551,0,19,Month-to-month,DSL,Yes,Yes,Bank transfer,73.98,1474.14,0,2,No
C002552,0,21,One year,DSL,No,Yes,Bank transfer,34.99,783.54,2,3,No
C002553,1,17,Two year,Fiber optic,Yes,Yes,Bank transfer,34.78,622.03,2,2,No
C002554,0,42,Two year,DSL,No,Yes,Bank transfer,64.89,2672.57,1,0,No
C002555,0,32,Two year,Fiber optic,No,Yes,Credit card,38.4,1188.15,1,0,No
C002556,0,34,Two year,DSL,No,No,Electronic check,93.03,2804.47,0,1,No
C002557,0,15,Month-to-month,No internet,Yes,No,Electronic check,39.05,625.13,2,0,No
C002558,0,8,Month-to-month,Fiber optic,No,No,Electronic check,105.27,830.13,3,1,Yes
C002559,0,68,Two year,DSL,No,No,Electronic check,86.12,5462.17,4,1,No
C002560,1,17,Month-to-month,Fiber optic,No,Yes,Electronic check,68.38,1088.74,2,1,Yes
C002561,0,17,One year,DSL,No,Yes,Credit card,81.52,1456.17,2,2,No
C002562,0,26,Month-to-month,Fiber optic,No,No,Electronic check,71.11,1825.2,0,3,Yes
C002563,0,38,Two year,DSL,No,Yes,Bank transfer,124.02,4940.16,4,2,No
C002564,1,15,Month-to-month,Fiber optic,No,Yes,Electronic check,78.36,1192.85,0,0,No
C002565,0,29,Month-to-month,DSL,No,No,Credit card,51.6,1584.79,1,1,No
C002566,0,14,Month-to-month,DSL,No,Yes,Electronic check,75.5,1077.12,0,0,Yes
C002567,0,11,Two year,DSL,No,No,Mailed check,57.71,530.78,1,1,No
C002568,0,36,One year,No internet,No,Yes,Mailed check,64.36,2510.68,0,0,No
C002569,0,55,One year,DSL,Yes,Yes,Electronic check,51.6,2634.49,1,1,No
C002570,0,5,Month-to-month,DSL,No,Yes,Electronic check,52.95,289.27,2,1,Yes
C002571,1,4,Month-to-month,Fiber optic,No,No,Mailed check,86.78,351.38,0,1,Yes
C002572,0,16,Two year,DSL,No,Yes,Electronic check,65.03,997.05,1,2,No
C002573,0,20,One year,DSL,Yes,Yes,Electronic check,84.93,1653.68,2,0,No
C002574,0,19,One year,Fiber optic,No,Yes,Credit card,58.55,1062.84,0,0,No
C002575,0,3,Two year,Fiber optic,Yes,Yes,Electronic check,63.91,196.63,1,1,No
C002576,1,40,One year,Fiber optic,Yes,No,Electronic check,54.49,2253.86,1,2,No
C002577,0,8,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,97.71,723.57,1,2,Yes
C002578,0,21,One year,Fiber optic,Yes,Yes,Mailed check,106.4,2000.69,2,0,Yes
C002579,0,12,Month-to-month,Fiber optic,No,Yes,Bank transfer,63.96,828.33,0,2,Yes
C002580,0,25,Month-to-month,DSL,No,No,Mailed check,88.15,2261.54,1,1,No
C002581,0,19,Month-to-month,DSL,Yes,Yes,Electronic check,30.81,541.95,2,0,No
C002582,0,25,One year,Fiber optic,No,Yes,Bank transfer,34.99,930.1,0,0,No
C002583,1,26,Two year,Fiber optic,Yes,No,Mailed check,84.27,2352.81,1,0,No
C002584,0,15,Two year,No internet,Yes,No,Credit card,23.41,362.37,2,0,No
C002585,0,8,Month-to-month,DSL,Yes,No,Electronic check,130.0,1075.53,2,0,Yes
C002586,0,4,Two year,Fiber optic,Yes,No,Electronic check,91.07,354.15,1,0,No
C002587,1,6,Two year,DSL,No,Yes,Electronic check,108.89,542.74,0,1,No
C002588,1,16,One year,DSL,No,Yes,Electronic check,64.12,1073.46,0,1,No
C002589,1,28,One year,No internet,No,No,Electronic check,33.02,884.45,1,0,No
C002590,1,23,Two year,DSL,No,Yes,Mailed check,44.5,1147.93,0,1,No
C002591,0,25,Month-to-month,Fiber optic,Yes,Yes,Mailed check,44.84,1097.87,2,1,No
C002592,0,15,Month-to-month,No internet,Yes,Yes,Credit card,87.18,1356.36,3,1,Yes
C002593,1,11,Month-to-month,No internet,Yes,Yes,Electronic check,40.84,430.56,1,2,Yes
C002594,0,48,One year,DSL,Yes,Yes,Credit card,46.35,2041.81,2,0,No
C002595,0,59,Month-to-month,DSL,No,Yes,Electronic check,104.98,6023.78,1,1,Yes
C002596,0,31,Month-to-month,DSL,Yes,Yes,Mailed check,36.39,1272.93,4,1,No
C002597,1,17,Month-to-month,DSL,No,Yes,Credit card,50.73,866.55,2,2,Yes
C002598,0,59,Month-to-month,No internet,Yes,Yes,Credit card,100.08,5234.81,2,0,No
C002599,0,19,Month-to-month,Fiber optic,Yes,No,Credit card,128.14,2592.79,1,0,Yes
C002600,1,42,Month-to-month,DSL,No,No,Mailed check,25.79,1163.02,2,0,No
C002601,0,3,One year,DSL,No,Yes,Electronic check,18.0,51.57,1,0,No
C002602,0,3,Month-to-month,Fiber optic,No,Yes,Bank transfer,49.16,148.92,3,0,No
C002603,0,39,Month-to-month,Fiber optic,No,No,Bank transfer,71.63,2802.1,1,0,No
C002604,0,11,Two year,DSL,Yes,Yes,Electronic check,65.36,688.22,1,1,No
C002605,0,33,One year,Fiber optic,No,Yes,Electronic check,52.62,1751.15,2,1,No
C002606,0,13,Two year,DSL,No,Yes,Credit card,34.58,408.58,0,1,No
C002607,0,4,One year,DSL,Yes,No,Bank transfer,87.41,358.18,2,1,No
C002608,0,23,Two year,DSL,No,No,Credit card,53.7,1312.27,3,0,No
C002609,0,19,Month-to-month,No internet,Yes,No,Electronic check,50.24,908.87,2,1,No
C002610,0,13,Month-to-month,Fiber optic,Yes,Yes,Credit card,67.49,914.81,0,0,No
C002611,0,12,Two year,Fiber optic,No,Yes,Electronic check,102.52,1290.26,0,3,No
C002612,0,27,Month-to-month,DSL,No,No,Electronic check,70.94,1985.57,0,0,No
C002613,1,20,Two year,Fiber optic,No,No,Mailed check,130.0,2831.73,0,0,No
C002614,0,12,Month-to-month,Fiber optic,No,Yes,Mailed check,58.6,705.2,0,2,Yes
C002615,0,31,Month-to-month,Fiber optic,Yes,No,Electronic check,81.77,2426.94,1,1,Yes
C002616,0,13,Two year,No internet,Yes,No,Credit card,18.0,245.66,2,0,No
C002617,0,18,Month-to-month,DSL,Yes,Yes,Credit card,50.42,938.35,3,0,Yes
C002618,0,10,Month-to-month,DSL,Yes,Yes,Electronic check,65.97,576.71,1,0,No
C002619,0,20,Two year,Fiber optic,No,No,Bank transfer,49.19,990.43,0,1,No
C002620,1,72,Month-to-month,DSL,No,No,Credit card,47.16,3250.38,1,0,No
C002621,0,32,Two year,No internet,No,Yes,Mailed check,52.76,1654.42,2,0,No
C002622,0,72,Month-to-month,Fiber optic,Yes,No,Mailed check,42.44,3080.05,0,0,No
C002623,0,15,Month-to-month,Fiber optic,Yes,No,Electronic check,53.23,873.32,1,1,Yes
C002624,0,44,Month-to-month,Fiber optic,No,Yes,Mailed check,68.55,3097.88,1,1,Yes
C002625,0,8,Month-to-month,Fiber optic,Yes,Yes,Electronic check,75.95,584.45,2,1,Yes
C002626,0,31,Month-to-month,Fiber optic,Yes,No,Credit card,39.86,1196.66,0,0,No
C002627,1,16,Two year,DSL,No,No,Electronic check,61.53,998.94,2,0,No
C002628,1,22,Month-to-month,Fiber optic,Yes,No,Electronic check,46.65,1053.28,0,0,Yes
C002629,0,22,Month-to-month,DSL,Yes,Yes,Credit card,89.39,2290.76,1,1,No
C002630,1,28,Month-to-month,No internet,Yes,Yes,Electronic check,110.02,2912.39,1,0,No
C002631,1,7,One year,DSL,No,No,Mailed check,71.63,485.61,0,0,No
C002632,0,33,One year,DSL,Yes,No,Bank transfer,77.15,2698.85,0,1,No
C002633,0,7,Month-to-month,Fiber optic,No,Yes,Electronic check,60.1,412.85,3,0,Yes
C002634,0,25,One year,No internet,No,Yes,Credit card,79.05,2001.98,0,1,No
C002635,0,9,One year,Fiber optic,No,No,Electronic check,61.65,502.41,0,0,No
C002636,1,28,Month-to-month,Fiber optic,No,No,Electronic check,35.24,892.53,2,0,No
C002637,0,19,Month-to-month,Fiber optic,No,Yes,Electronic check,97.88,1939.69,2,0,No
C002638,0,15,Two year,DSL,Yes,Yes,Credit card,122.94,1736.42,1,1,No
C002639,0,38,Month-to-month,DSL,Yes,No,Electronic check,82.56,3287.39,0,2,No
C002640,0,45,Two year,No internet,Yes,Yes,Credit card,66.85,2928.36,3,1,No
C002641,0,27,Month-to-month,No internet,No,Yes,Mailed check,78.83,2172.74,1,0,No
C002642,0,13,Month-to-month,DSL,Yes,Yes,Credit card,108.91,1519.48,1,0,Yes
C002643,0,23,Month-to-month,No internet,No,Yes,Electronic check,55.37,1215.47,2,0,Yes
C002644,0,8,Month-to-month,DSL,Yes,No,Credit card,85.45,652.88,0,1,Yes
C002645,0,13,Month-to-month,Fiber optic,No,Yes,Credit card,71.45,994.4,0,2,Yes
C002646,0,18,Month-to-month,DSL,No,No,Bank transfer,18.0,325.0,1,0,No
C002647,0,16,Month-to-month,Fiber optic,No,Yes,Electronic check,58.16,924.24,2,0,No
C002648,0,7,Month-to-month,Fiber optic,No,No,Credit card,81.29,600.54,1,0,Yes
C002649,0,43,Month-to-month,Fiber optic,Yes,Yes,Credit card,75.99,3082.44,1,0,No
C002650,0,23,Month-to-month,No internet,Yes,No,Electronic check,64.21,1476.74,2,0,No
C002651,0,31,Month-to-month,Fiber optic,Yes,No,Credit card,35.93,1032.16,1,0,No
C002652,0,11,Two year,DSL,No,Yes,Electronic check,73.51,746.03,2,0,No
C002653,0,27,Month-to-month,DSL,No,No,Electronic check,71.63,2013.46,1,0,Yes
C002654,0,2,One year,Fiber optic,Yes,Yes,Electronic check,80.8,173.59,1,1,No
C002655,0,22,Month-to-month,DSL,Yes,Yes,Bank transfer,112.03,2496.92,0,1,Yes
C002656,0,12,One year,DSL,No,Yes,Mailed check,68.36,750.16,0,0,No
C002657,0,3,Month-to-month,DSL,Yes,Yes,Electronic check,94.74,282.56,2,1,Yes
C002658,1,21,Month-to-month,No internet,Yes,Yes,Mailed check,79.52,1705.28,0,1,No
C002659,0,18,Month-to-month,Fiber optic,No,Yes,Credit card,130.0,2339.88,4,0,Yes
C002660,1,9,Two year,DSL,Yes,Yes,Electronic check,80.04,771.59,1,1,No
C002661,0,4,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,130.0,495.32,1,2,No
